,ResponseId,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Smart_Phone_Q1_feat1,Smart_Phone_Q1_feat2,Smart_Phone_Q1_feat3,Smart_Phone_Q1_feat4,Smart_Phone_Q1_feat5,Smart_Phone_Q1_feat7,Smart_Phone_Q2_feat1,Smart_Phone_Q2_feat2,Smart_Phone_Q2_feat3,Smart_Phone_Q2_feat5,Smart_Phone_Q3_feat1,Smart_Phone_Q3_feat2,Smart_Phone_Q3_feat3,Smart_Phone_Q3_feat4,Smart_Phone_Q3_feat6,Smart_Phone_Q4_feat1,Smart_Phone_Q4_feat3,Smart_Phone_Q5_feat1,Smart_Phone_Q5_feat2,Smart_Phone_Q5_feat3,Smart_Phone_Q5_feat4,Smart_Phone_Q5_feat6,Smart_Phone_Q6_feat1,Smart_Phone_Q6_feat2,Smart_Phone_Q6_feat3,Smart_Phone_Q6_feat4,Smart_Phone_Q7_feat1,Smart_Phone_Q7_feat2,Smart_Phone_Q7_feat3,Smart_Phone_Q7_feat5,Smart_Phone_Q8_feat1,Smart_Phone_Q8_feat2,Smart_Phone_Q8_feat3,Smart_Phone_Q8_feat5,Smart_Phone_Q9_feat1,Smart_Phone_Q9_feat2,Smart_Phone_Q9_feat3,Smart_Phone_Q9_feat4,Smart_Phone_Q9_feat6,Smart_Phone_Q10_feat1,Smart_Phone_Q10_feat2,Smart_Phone_Q10_feat3,Smart_Phone_Q10_feat4,Smart_Phone_Q10_feat6,Smart_Phone_Q10_feat7,Smart_Phone_Q11_feat1,Smart_Phone_Q11_feat2,Smart_Phone_Q11_feat3,Smart_Phone_Q11_feat5,Smart_Phone_Q12_feat1,Smart_Phone_Q12_feat2,Smart_Phone_Q12_feat3,Smart_Phone_Q12_feat5,Smart_Phone_Q13_feat1,Smart_Phone_Q13_feat2,Smart_Phone_Q13_feat4,device_use,Q20,actual_use,scenario,raw_scenario,Location,Relationship,org_scenaio,location_1,location_2,location_3,Relationship_1,Relationship_2,Relationship_3
382,R_3rUM7fuecVNO7ig,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,6","2,3",1,"Suppose you are at home with some people you know (e.g., acquaintances, colleagues) when you realize today is the last day to pay one of your bills online.","Supposeyouareathomewithsomepeopleyouknow(e.g.,acquaintances,colleagues)whenyourealizetodayisthelastdaytopayoneofyourbillsonline.",1,3,"Suppose you are at home with some people you know (e.g., acquaintances, colleagues) when you realize today is the last day to pay one of your bills online.",1,0,0,0,0,1
383,R_BMygX0dF1supMyd,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,"1,2,3,4,5,6",2,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
384,R_2aS7GqdDOTfZWLA,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,"1,2,3,4,5,6",2,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
385,R_2P1Ym580nFlUHlf,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",1,0,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
386,R_3n0o9AeXsC0pQi6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,"1,2,6",2,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
387,R_31ym5CUgKEGSDKr,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,5,6",1,0,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
388,R_2sc1uOerStcv4cH,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5","1,4",0,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
389,R_294SGSTouXD4yAM,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","1,4",0,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
390,R_1er8XlnBnTHtJD6,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,"1,2,3,4",2,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
391,R_3HqaVLNSc62X2QQ,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"1,2,4,5,6",2,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
392,R_1QLskcKEjez7Vb7,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4,5",2,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
393,R_p3GboeWEduRfAD7,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,"1,2,5,6",2,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
394,R_21uNp2qMMJLzynz,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3",2,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
395,R_8cgz6AXXDvwcadj,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4",1,0,"Suppose you want to read a digital document when you are at Starbucks with people you know (e.g., acquaintances, colleagues).","SupposeyouwanttoreadadigitaldocumentwhenyouareatStarbuckswithpeopleyouknow(e.g.,acquaintances,colleagues).",2,3,"Suppose you want to read a digital document when you are at Starbucks with people you know (e.g., acquaintances, colleagues).",0,1,0,0,0,1
396,R_1NelusiAIOOOGVq,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",1,0,"Suppose you want to read a digital document when you are at Starbucks with people you know (e.g., acquaintances, colleagues).","SupposeyouwanttoreadadigitaldocumentwhenyouareatStarbuckswithpeopleyouknow(e.g.,acquaintances,colleagues).",2,3,"Suppose you want to read a digital document when you are at Starbucks with people you know (e.g., acquaintances, colleagues).",0,1,0,0,0,1
397,R_2PjLGkHnCmnkHMx,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4",1,0,"Suppose you want to read a digital document when you are at Starbucks with people you know (e.g., acquaintances, colleagues).","SupposeyouwanttoreadadigitaldocumentwhenyouareatStarbuckswithpeopleyouknow(e.g.,acquaintances,colleagues).",2,3,"Suppose you want to read a digital document when you are at Starbucks with people you know (e.g., acquaintances, colleagues).",0,1,0,0,0,1
398,R_VRnLyCFpALauasx,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,"1,2,3,4,5,6",2,1,"Suppose you want to read a digital document when you are at Starbucks with people you know (e.g., acquaintances, colleagues).","SupposeyouwanttoreadadigitaldocumentwhenyouareatStarbuckswithpeopleyouknow(e.g.,acquaintances,colleagues).",2,3,"Suppose you want to read a digital document when you are at Starbucks with people you know (e.g., acquaintances, colleagues).",0,1,0,0,0,1
399,R_27KJ2GND73PovgA,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"1,2,3,4,6","1,2,4",1,"Suppose you want to read a digital document when you are at Starbucks with people you know (e.g., acquaintances, colleagues).","SupposeyouwanttoreadadigitaldocumentwhenyouareatStarbuckswithpeopleyouknow(e.g.,acquaintances,colleagues).",2,3,"Suppose you want to read a digital document when you are at Starbucks with people you know (e.g., acquaintances, colleagues).",0,1,0,0,0,1
400,R_yyBTx1XvsXld1q9,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"1,2,4,5,6","2,4",1,"Suppose you want to read a digital document when you are at Starbucks with people you know (e.g., acquaintances, colleagues).","SupposeyouwanttoreadadigitaldocumentwhenyouareatStarbuckswithpeopleyouknow(e.g.,acquaintances,colleagues).",2,3,"Suppose you want to read a digital document when you are at Starbucks with people you know (e.g., acquaintances, colleagues).",0,1,0,0,0,1
401,R_vJthfV9g4LaQbNT,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,"1,2,5","1,2",1,"Suppose you want to read a digital document when you are at Starbucks with people you know (e.g., acquaintances, colleagues).","SupposeyouwanttoreadadigitaldocumentwhenyouareatStarbuckswithpeopleyouknow(e.g.,acquaintances,colleagues).",2,3,"Suppose you want to read a digital document when you are at Starbucks with people you know (e.g., acquaintances, colleagues).",0,1,0,0,0,1
402,R_cUZhy9ePtEuLOmt,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,"1,2,4",2,1,"Suppose you want to read a digital document when you are at Starbucks with people you know (e.g., acquaintances, colleagues).","SupposeyouwanttoreadadigitaldocumentwhenyouareatStarbuckswithpeopleyouknow(e.g.,acquaintances,colleagues).",2,3,"Suppose you want to read a digital document when you are at Starbucks with people you know (e.g., acquaintances, colleagues).",0,1,0,0,0,1
403,R_1IBhY0SKPzm2J3S,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",3,0,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at your home.","Supposeyouwanttowatchsomevideowhenyouarewithpeopleyouknow(e.g.,acquaintances,colleagues)atyourhome.",1,3,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at your home.",1,0,0,0,0,1
404,R_1n9iOaVeH1NltkV,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,3,4",4,0,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at your home.","Supposeyouwanttowatchsomevideowhenyouarewithpeopleyouknow(e.g.,acquaintances,colleagues)atyourhome.",1,3,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at your home.",1,0,0,0,0,1
405,R_2463iJ6gyUimjJW,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","1,3,4",0,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at your home.","Supposeyouwanttowatchsomevideowhenyouarewithpeopleyouknow(e.g.,acquaintances,colleagues)atyourhome.",1,3,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at your home.",1,0,0,0,0,1
406,R_zeguZIBxVmIzsdz,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,6",1,0,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at your home.","Supposeyouwanttowatchsomevideowhenyouarewithpeopleyouknow(e.g.,acquaintances,colleagues)atyourhome.",1,3,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at your home.",1,0,0,0,0,1
407,R_3gLswGkXKnBleHn,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,5",1,0,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at your home.","Supposeyouwanttowatchsomevideowhenyouarewithpeopleyouknow(e.g.,acquaintances,colleagues)atyourhome.",1,3,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at your home.",1,0,0,0,0,1
408,R_sUpdEp2QpgmES8V,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4,6","1,4",0,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at your home.","Supposeyouwanttowatchsomevideowhenyouarewithpeopleyouknow(e.g.,acquaintances,colleagues)atyourhome.",1,3,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at your home.",1,0,0,0,0,1
409,R_RLiO0vl8NtPYNI5,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,"2,3,4",2,1,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at your home.","Supposeyouwanttowatchsomevideowhenyouarewithpeopleyouknow(e.g.,acquaintances,colleagues)atyourhome.",1,3,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at your home.",1,0,0,0,0,1
410,R_3k0tjA00HvJcbS6,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,"1,2,3,4,5",2,1,Suppose you want to set up a reminder when you are at a park by yourself.,Supposeyouwanttosetupareminderwhenyouareataparkbyyourself.,3,1,Suppose you want to set up a reminder when you are at a park by yourself.,0,0,1,1,0,0
411,R_2PopXnZerHfGGZf,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",6,0,Suppose you want to set up a reminder when you are at a park by yourself.,Supposeyouwanttosetupareminderwhenyouareataparkbyyourself.,3,1,Suppose you want to set up a reminder when you are at a park by yourself.,0,0,1,1,0,0
412,R_A5m9akozHzmB4Gd,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",6,0,Suppose you want to set up a reminder when you are at a park by yourself.,Supposeyouwanttosetupareminderwhenyouareataparkbyyourself.,3,1,Suppose you want to set up a reminder when you are at a park by yourself.,0,0,1,1,0,0
413,R_3IQwsPz8TW9aa8N,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,"1,2,4",2,1,Suppose you want to set up a reminder when you are at a park by yourself.,Supposeyouwanttosetupareminderwhenyouareataparkbyyourself.,3,1,Suppose you want to set up a reminder when you are at a park by yourself.,0,0,1,1,0,0
