,ResponseId,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Smart Watch_Q1_feat1,Smart Watch_Q1_feat2,Smart Watch_Q1_feat3,Smart Watch_Q1_feat4,Smart Watch_Q1_feat5,Smart Watch_Q1_feat7,Smart Watch_Q2_feat1,Smart Watch_Q2_feat2,Smart Watch_Q2_feat3,Smart Watch_Q2_feat5,Smart Watch_Q3_feat1,Smart Watch_Q3_feat2,Smart Watch_Q3_feat3,Smart Watch_Q3_feat4,Smart Watch_Q3_feat6,Smart Watch_Q4_feat1,Smart Watch_Q4_feat3,Smart Watch_Q5_feat1,Smart Watch_Q5_feat2,Smart Watch_Q5_feat3,Smart Watch_Q5_feat4,Smart Watch_Q5_feat6,Smart Watch_Q6_feat1,Smart Watch_Q6_feat2,Smart Watch_Q6_feat3,Smart Watch_Q6_feat4,Smart Watch_Q7_feat1,Smart Watch_Q7_feat2,Smart Watch_Q7_feat3,Smart Watch_Q7_feat5,Smart Watch_Q8_feat1,Smart Watch_Q8_feat2,Smart Watch_Q8_feat3,Smart Watch_Q8_feat5,Smart Watch_Q9_feat1,Smart Watch_Q9_feat2,Smart Watch_Q9_feat3,Smart Watch_Q9_feat4,Smart Watch_Q9_feat6,Smart Watch_Q10_feat1,Smart Watch_Q10_feat2,Smart Watch_Q10_feat3,Smart Watch_Q10_feat4,Smart Watch_Q10_feat6,Smart Watch_Q10_feat7,Smart Watch_Q11_feat1,Smart Watch_Q11_feat2,Smart Watch_Q11_feat3,Smart Watch_Q11_feat5,Smart Watch_Q12_feat1,Smart Watch_Q12_feat2,Smart Watch_Q12_feat3,Smart Watch_Q12_feat5,Smart Watch_Q13_feat1,Smart Watch_Q13_feat2,Smart Watch_Q13_feat4,device_use,Q20,actual_use,scenario,raw_scenario,Location,Relationship,org_scenaio,location_1,location_2,location_3,Relationship_1,Relationship_2,Relationship_3
104,R_1P29MRntmFq5g7X,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,"1,2,3,4,5,6","1,2,3,4,5,6",1,"Suppose you are at home with some people you know (e.g., acquaintances, colleagues) when you realize today is the last day to pay one of your bills online.","Supposeyouareathomewithsomepeopleyouknow(e.g.,acquaintances,colleagues)whenyourealizetodayisthelastdaytopayoneofyourbillsonline.",1,3,"Suppose you are at home with some people you know (e.g., acquaintances, colleagues) when you realize today is the last day to pay one of your bills online.",1,0,0,0,0,1
105,R_1pAoxzj6WXS3RSZ,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",3,0,"Suppose you are at home with some people you know (e.g., acquaintances, colleagues) when you realize today is the last day to pay one of your bills online.","Supposeyouareathomewithsomepeopleyouknow(e.g.,acquaintances,colleagues)whenyourealizetodayisthelastdaytopayoneofyourbillsonline.",1,3,"Suppose you are at home with some people you know (e.g., acquaintances, colleagues) when you realize today is the last day to pay one of your bills online.",1,0,0,0,0,1
106,R_UbYIIqI8pvrt4xH,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",3,0,"Suppose you are at home with some people you know (e.g., acquaintances, colleagues) when you realize today is the last day to pay one of your bills online.","Supposeyouareathomewithsomepeopleyouknow(e.g.,acquaintances,colleagues)whenyourealizetodayisthelastdaytopayoneofyourbillsonline.",1,3,"Suppose you are at home with some people you know (e.g., acquaintances, colleagues) when you realize today is the last day to pay one of your bills online.",1,0,0,0,0,1
107,R_BMygX0dF1supMyd,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
108,R_2aS7GqdDOTfZWLA,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
109,R_3n0o9AeXsC0pQi6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,6",2,0,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
110,R_31ym5CUgKEGSDKr,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,5,6",1,0,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
111,R_294SGSTouXD4yAM,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","1,4",0,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,Supposeyouareataparkandyourealizetodayisthelastdaytopayoneofyourbillsonline.,3,1,Suppose you are at a park and you realize today is the last day to pay one of your bills online.,0,0,1,1,0,0
112,R_1IBhY0SKPzm2J3S,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",3,0,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at your home.","Supposeyouwanttowatchsomevideowhenyouarewithpeopleyouknow(e.g.,acquaintances,colleagues)atyourhome.",1,3,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at your home.",1,0,0,0,0,1
113,R_3hFlx8QPd98RTT0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you want to watch some video when you are with your close friends in a park.,Supposeyouwanttowatchsomevideowhenyouarewithyourclosefriendsinapark.,3,2,Suppose you want to watch some video when you are with your close friends in a  park.,0,0,1,0,1,0
114,R_w0Kw3akeevyQjNn,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",4,0,Suppose you want to watch some video when you are with your close friends in a park.,Supposeyouwanttowatchsomevideowhenyouarewithyourclosefriendsinapark.,3,2,Suppose you want to watch some video when you are with your close friends in a  park.,0,0,1,0,1,0
115,R_28YFLQO6uft3RYQ,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","1,4",0,Suppose you want to watch some video when you are with your close friends in a park.,Supposeyouwanttowatchsomevideowhenyouarewithyourclosefriendsinapark.,3,2,Suppose you want to watch some video when you are with your close friends in a  park.,0,0,1,0,1,0
116,R_332QMTeCTYyKbt8,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,"1,2,3,4,5,6","1,4,6",1,Suppose you want to watch some video when you are with your close friends in a park.,Supposeyouwanttowatchsomevideowhenyouarewithyourclosefriendsinapark.,3,2,Suppose you want to watch some video when you are with your close friends in a  park.,0,0,1,0,1,0
117,R_3HNv1NMaW588ccj,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",5,0,"Suppose you want to find a route to a coffee shop when you are at home with people you are close to (e.g., friends, family members)","Supposeyouwanttofindaroutetoacoffeeshopwhenyouareathomewithpeopleyouarecloseto(e.g.,friends,familymembers)",1,2,"Suppose you want to find a route to a coffee shop when you are at home with people you are close to (e.g., friends, family members)",1,0,0,0,1,0
118,R_3noTAW5eh677p1i,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"1,2,3,4,5,6","1,3,4,5,6",1,"Suppose you want to find a route to a coffee shop when you are at home with people you are close to (e.g., friends, family members)","Supposeyouwanttofindaroutetoacoffeeshopwhenyouareathomewithpeopleyouarecloseto(e.g.,friends,familymembers)",1,2,"Suppose you want to find a route to a coffee shop when you are at home with people you are close to (e.g., friends, family members)",1,0,0,0,1,0
119,R_x4rSX7YKkQgfNvj,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","3,4,5",0,"Suppose you want to find a route to a coffee shop when you are at home with people you are close to (e.g., friends, family members)","Supposeyouwanttofindaroutetoacoffeeshopwhenyouareathomewithpeopleyouarecloseto(e.g.,friends,familymembers)",1,2,"Suppose you want to find a route to a coffee shop when you are at home with people you are close to (e.g., friends, family members)",1,0,0,0,1,0
120,R_1jqsAmJunh7nxVd,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",4,0,"Suppose you want to listen to some audio when you with people you know (e.g., acquaintances, colleagues) at Starbucks","Supposeyouwanttolistentosomeaudiowhenyouwithpeopleyouknow(e.g.,acquaintances,colleagues)atStarbucks",2,3,"Suppose you want to listen to some audio when you with people you know (e.g., acquaintances, colleagues) at Starbucks",0,1,0,0,0,1
121,R_3fjjhxm6pW2uS8O,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,"Suppose you want to listen to some audio when you with people you know (e.g., acquaintances, colleagues) at Starbucks","Supposeyouwanttolistentosomeaudiowhenyouwithpeopleyouknow(e.g.,acquaintances,colleagues)atStarbucks",2,3,"Suppose you want to listen to some audio when you with people you know (e.g., acquaintances, colleagues) at Starbucks",0,1,0,0,0,1
122,R_3nk0eLCdviw4Ca4,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,"Suppose you want to listen to some audio when you with people you know (e.g., acquaintances, colleagues) at Starbucks","Supposeyouwanttolistentosomeaudiowhenyouwithpeopleyouknow(e.g.,acquaintances,colleagues)atStarbucks",2,3,"Suppose you want to listen to some audio when you with people you know (e.g., acquaintances, colleagues) at Starbucks",0,1,0,0,0,1
123,R_1dyn2hHuP3RUXnE,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"1,2,3,4,5,6","2,6",1,"Suppose you want to listen to some audio when you with people you know (e.g., acquaintances, colleagues) at Starbucks","Supposeyouwanttolistentosomeaudiowhenyouwithpeopleyouknow(e.g.,acquaintances,colleagues)atStarbucks",2,3,"Suppose you want to listen to some audio when you with people you know (e.g., acquaintances, colleagues) at Starbucks",0,1,0,0,0,1
124,R_1DMYF6OZmy3iS2j,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","1,2,4,5",0,"Suppose you want to listen to some audio when you with people you know (e.g., acquaintances, colleagues) at Starbucks","Supposeyouwanttolistentosomeaudiowhenyouwithpeopleyouknow(e.g.,acquaintances,colleagues)atStarbucks",2,3,"Suppose you want to listen to some audio when you with people you know (e.g., acquaintances, colleagues) at Starbucks",0,1,0,0,0,1
125,R_es8tXHVM2p746vn,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"1,2,4,5,6","1,4,6",1,"Suppose you want to listen to some audio when you with people you know (e.g., acquaintances, colleagues) at Starbucks","Supposeyouwanttolistentosomeaudiowhenyouwithpeopleyouknow(e.g.,acquaintances,colleagues)atStarbucks",2,3,"Suppose you want to listen to some audio when you with people you know (e.g., acquaintances, colleagues) at Starbucks",0,1,0,0,0,1
126,R_3p4gAyVzMqkYgDi,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","2,4",0,"Suppose you want to listen to some audio when you with people you know (e.g., acquaintances, colleagues) at Starbucks","Supposeyouwanttolistentosomeaudiowhenyouwithpeopleyouknow(e.g.,acquaintances,colleagues)atStarbucks",2,3,"Suppose you want to listen to some audio when you with people you know (e.g., acquaintances, colleagues) at Starbucks",0,1,0,0,0,1
127,R_xlvSzGoYl8DEleV,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you want to listen to some audio when you are with your close friends in a park.,Supposeyouwanttolistentosomeaudiowhenyouarewithyourclosefriendsinapark.,3,2,Suppose you want to listen to some audio when you are with your close friends in a park.,0,0,1,0,1,0
128,R_3FOibIxxLmO2Tl3,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,4,5,6","2,4",0,Suppose you want to listen to some audio when you are with your close friends in a park.,Supposeyouwanttolistentosomeaudiowhenyouarewithyourclosefriendsinapark.,3,2,Suppose you want to listen to some audio when you are with your close friends in a park.,0,0,1,0,1,0
129,R_XBce7uEdCKJ0Djr,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,4,5,6",2,0,Suppose you are at sitting at Starbucks and you want to play a digital/online game.,SupposeyouareatsittingatStarbucksandyouwanttoplayadigital/onlinegame.,2,1,Suppose you are at sitting at Starbucks and you want to play a digital/online game.,0,1,0,1,0,0
130,R_1PaW7suoup0kcxr,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,5,6",2,0,Suppose you are at sitting at Starbucks and you want to play a digital/online game.,SupposeyouareatsittingatStarbucksandyouwanttoplayadigital/onlinegame.,2,1,Suppose you are at sitting at Starbucks and you want to play a digital/online game.,0,1,0,1,0,0
131,R_3p4iBXpfNEErZMC,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",4,0,Suppose you are at sitting at Starbucks and you want to play a digital/online game.,SupposeyouareatsittingatStarbucksandyouwanttoplayadigital/onlinegame.,2,1,Suppose you are at sitting at Starbucks and you want to play a digital/online game.,0,1,0,1,0,0
132,R_PLnSHfSjVNJslqN,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you are at sitting at Starbucks and you want to play a digital/online game.,SupposeyouareatsittingatStarbucksandyouwanttoplayadigital/onlinegame.,2,1,Suppose you are at sitting at Starbucks and you want to play a digital/online game.,0,1,0,1,0,0
133,R_RCFf4dzK57vPBcJ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,5,6",2,0,Suppose you are at sitting at Starbucks and you want to play a digital/online game.,SupposeyouareatsittingatStarbucksandyouwanttoplayadigital/onlinegame.,2,1,Suppose you are at sitting at Starbucks and you want to play a digital/online game.,0,1,0,1,0,0
134,R_s7fF9qrF4JPkg6Z,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,4,5,6",4,0,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at Starbucks","Supposeyouwanttowatchsomevideowhenyouarewithpeopleyouknow(e.g.,acquaintances,colleagues)atStarbucks",2,3,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) at Starbucks",0,1,0,0,0,1
